number,construction,sentence,item,grammaticality,num_words,prob
807,n_npp,No books in none of these places confuse [MASK] astronomers.,any,1,10,0.012838424183428288
808,n_npp,None of the books in none of these places confuse [MASK] astronomers.,any,1,12,0.013113932684063911
809,n_npp,It is not the case that books in none of these places confuse [MASK] astronomers.,any,1,15,0.004832268226891756
810,p_pn,The books inspired [MASK] revolutions.,any,0,5,0.000200168346054852
811,p_pn,Many of the books inspired [MASK] revolutions.,any,0,7,0.00038835659506730735
812,p_pn,It is the case that the books inspired [MASK] revolutions.,any,0,10,0.002970328787341714
813,p_prel,The books which I have studied inspired [MASK] revolutions.,any,0,9,0.0006487816572189331
814,p_prel,Many of the books which I have studied inspired [MASK] revolutions.,any,0,11,0.0008828642312437296
815,p_prel,It is the case that books which I have studied inspired [MASK] revolutions.,any,0,13,0.0013377286959439516
816,p_ppp,The books in these places inspired [MASK] revolutions.,any,0,8,0.00042172742541879416
817,p_ppp,Many of the books in these places inspired [MASK] revolutions.,any,0,10,0.0005455559585243464
818,p_ppp,It is the case that the books in these places inspired [MASK] revolutions.,any,0,13,0.0029442738741636276
819,p_nrel,The books which I have not studied inspired [MASK] revolutions.,any,1,10,0.018474796786904335
820,p_nrel,Many of the books which I have not studied inspired [MASK] revolutions.,any,1,12,0.008706104010343552
821,p_nrel,It is the case that the books which I have not studied inspired [MASK] revolutions.,any,1,15,0.0669061467051506
822,p_npp,The books in none of these places inspired [MASK] revolutions.,any,1,10,0.17182326316833496
823,p_npp,Many of the books in none of these places inspired [MASK] revolutions.,any,1,12,0.01072528213262558
824,p_npp,It is the case that books in none of these places inspired [MASK] revolutions.,any,1,14,0.098228320479393
825,n_pn,No books inspired [MASK] revolutions.,any,1,5,0.21784156560897827
826,n_pn,None of the books inspired [MASK] revolutions.,any,1,7,0.3887574374675751
827,n_pn,It is not the case that the books inspired [MASK] revolutions.,any,1,11,0.12582123279571533
828,n_prel,No books which I have studied inspired [MASK] revolutions.,any,1,9,0.09160692989826202
829,n_prel,None of the books which I have studied inspired [MASK] revolutions.,any,1,11,0.27376773953437805
830,n_prel,It is not the case that the books which I have studied inspired [MASK] revolutions.,any,1,15,0.018229825422167778
831,n_ppp,No books in these places inspired [MASK] revolutions.,any,1,8,0.20372313261032104
832,n_ppp,None of the books in these places inspired [MASK] revolutions.,any,1,10,0.27096256613731384
833,n_ppp,It is not the case that books in these places inspired [MASK] revolutions.,any,1,13,0.02866620570421219
834,n_nrel,No books which I have not studied inspired [MASK] revolutions.,any,1,10,0.10313928127288818
835,n_nrel,None of the books which I have not have studied inspired [MASK] revolutions.,any,1,13,0.22636008262634277
836,n_nrel,It is not the case that the books which I have not studied inspired [MASK] revolutions.,any,1,16,0.11759798973798752
837,n_npp,No books in none of these places inspired [MASK] revolutions.,any,1,10,0.1611679345369339
838,n_npp,None of the books in none of these places inspired [MASK] revolutions.,any,1,12,0.26134225726127625
839,n_npp,It is not the case that books in none of these places inspired [MASK] revolutions.,any,1,15,0.08870629221200943
840,p_pn,The books will change [MASK] lives.,any,0,6,2.1467269107233733e-05
841,p_pn,Many of the books will change [MASK] lives.,any,0,8,1.1814436220447533e-05
842,p_pn,It is the case that the books will change [MASK] lives.,any,0,11,5.674918065778911e-05
843,p_prel,The books which I have studied will change [MASK] lives.,any,0,10,3.700851448229514e-05
844,p_prel,Many of the books which I have studied will change [MASK] lives.,any,0,12,1.5278656064765528e-05
845,p_prel,It is the case that books which I have studied will change [MASK] lives.,any,0,14,3.6555982660502195e-05
846,p_ppp,The books in these places will change [MASK] lives.,any,0,9,1.916800465551205e-05
847,p_ppp,Many of the books in these places will change [MASK] lives.,any,0,11,1.0554140317253768e-05
848,p_ppp,It is the case that the books in these places will change [MASK] lives.,any,0,14,3.2250096410280094e-05
849,p_nrel,The books which I have not studied will change [MASK] lives.,any,1,11,5.273738133837469e-05
850,p_nrel,Many of the books which I have not studied will change [MASK] lives.,any,1,13,2.452514490869362e-05
851,p_nrel,It is the case that the books which I have not studied will change [MASK] lives.,any,1,16,3.9526483305962756e-05
852,p_npp,The books in none of these places will change [MASK] lives.,any,1,11,0.0006136032752692699
853,p_npp,Many of the books in none of these places will change [MASK] lives.,any,1,13,0.00017820093489717692
854,p_npp,It is the case that books in none of these places will change [MASK] lives.,any,1,15,0.00022207123402040452
855,n_pn,No books will change [MASK] lives.,any,1,6,0.0002758892369456589
856,n_pn,None of the books will change [MASK] lives.,any,1,8,0.0015263000968843699
857,n_pn,It is not the case that the books will change [MASK] lives.,any,1,12,0.00025112630100920796
858,n_prel,No books which I have studied will change [MASK] lives.,any,1,10,0.0006943963235244155
859,n_prel,None of the books which I have studied will change [MASK] lives.,any,1,12,0.001194732147268951
860,n_prel,It is not the case that the books which I have studied will change [MASK] lives.,any,1,16,6.501498137367889e-05
861,n_ppp,No books in these places will change [MASK] lives.,any,1,9,0.00038045173278078437
862,n_ppp,None of the books in these places will change [MASK] lives.,any,1,11,0.0008317856118083
863,n_ppp,It is not the case that books in these places will change [MASK] lives.,any,1,14,9.609952394384891e-05
864,n_nrel,No books which I have not studied will change [MASK] lives.,any,1,11,0.0004191175976302475
865,n_nrel,None of the books which I have not have studied will change [MASK] lives.,any,1,14,0.0011044238926842809
866,n_nrel,It is not the case that the books which I have not studied will change [MASK] lives.,any,1,17,7.850009569665417e-05
867,n_npp,No books in none of these places will change [MASK] lives.,any,1,11,0.00032944176928140223
868,n_npp,None of the books in none of these places will change [MASK] lives.,any,1,13,0.0005853759357705712
869,n_npp,It is not the case that books in none of these places will change [MASK] lives.,any,1,16,0.0001743404136504978
870,p_pn,The books impress [MASK] ambassadors.,any,0,5,0.00035500089870765805
871,p_pn,Many of the books impress [MASK] ambassadors.,any,0,7,0.0002435587957734242
872,p_pn,It is the case that the books impress [MASK] ambassadors.,any,0,10,0.0007583892438560724
873,p_prel,The books which I have studied impress [MASK] ambassadors.,any,0,9,0.00022104803065303713
874,p_prel,Many of the books which I have studied impress [MASK] ambassadors.,any,0,11,0.00025591967278160155
875,p_prel,It is the case that books which I have studied impress [MASK] ambassadors.,any,0,13,0.0004664095467887819
876,p_ppp,The books in these places impress [MASK] ambassadors.,any,0,8,0.0003352623025421053
877,p_ppp,Many of the books in these places impress [MASK] ambassadors.,any,0,10,0.00031240415410138667
878,p_ppp,It is the case that the books in these places impress [MASK] ambassadors.,any,0,13,0.0007014911388978362
879,p_nrel,The books which I have not studied impress [MASK] ambassadors.,any,1,10,0.0005112096550874412
880,p_nrel,Many of the books which I have not studied impress [MASK] ambassadors.,any,1,12,0.00042617038707248867
881,p_nrel,It is the case that the books which I have not studied impress [MASK] ambassadors.,any,1,15,0.001196774304844439
882,p_npp,The books in none of these places impress [MASK] ambassadors.,any,1,10,0.00257282261736691
883,p_npp,Many of the books in none of these places impress [MASK] ambassadors.,any,1,12,0.0012204516679048538
884,p_npp,It is the case that books in none of these places impress [MASK] ambassadors.,any,1,14,0.004195940215140581
885,n_pn,No books impress [MASK] ambassadors.,any,1,5,0.0034399712458252907
886,n_pn,None of the books impress [MASK] ambassadors.,any,1,7,0.0015417244285345078
887,n_pn,It is not the case that the books impress [MASK] ambassadors.,any,1,11,0.002012121258303523
888,n_prel,No books which I have studied impress [MASK] ambassadors.,any,1,9,0.007515373639762402
889,n_prel,None of the books which I have studied impress [MASK] ambassadors.,any,1,11,0.002964358078315854
890,n_prel,It is not the case that the books which I have studied impress [MASK] ambassadors.,any,1,15,0.00098537583835423
891,n_ppp,No books in these places impress [MASK] ambassadors.,any,1,8,0.0030203911010175943
892,n_ppp,None of the books in these places impress [MASK] ambassadors.,any,1,10,0.0022967075929045677
893,n_ppp,It is not the case that books in these places impress [MASK] ambassadors.,any,1,13,0.0021530124358832836
894,n_nrel,No books which I have not studied impress [MASK] ambassadors.,any,1,10,0.005413929000496864
895,n_nrel,None of the books which I have not have studied impress [MASK] ambassadors.,any,1,13,0.004196984227746725
896,n_nrel,It is not the case that the books which I have not studied impress [MASK] ambassadors.,any,1,16,0.002322637476027012
897,n_npp,No books in none of these places impress [MASK] ambassadors.,any,1,10,0.0021299796644598246
898,n_npp,None of the books in none of these places impress [MASK] ambassadors.,any,1,12,0.002497978275641799
899,n_npp,It is not the case that books in none of these places impress [MASK] ambassadors.,any,1,15,0.004728770814836025
900,p_pn,The raccoons have done [MASK] harm.,any,0,6,0.00034867358044721186
901,p_pn,Many of the raccoons have done [MASK] harm.,any,0,8,0.0012758641969412565
902,p_pn,It is the case that the raccoons have done [MASK] harm.,any,0,11,0.0014745612861588597
903,p_prel,The raccoons which I have studied have done [MASK] harm.,any,0,10,0.0002187428472097963
904,p_prel,Many of the raccoons which I have studied have done [MASK] harm.,any,0,12,0.0016986181726679206
905,p_prel,It is the case that raccoons which I have studied have done [MASK] harm.,any,0,14,0.0014805481769144535
906,p_ppp,The raccoons in these places have done [MASK] harm.,any,0,9,0.0004023916262667626
907,p_ppp,Many of the raccoons in these places have done [MASK] harm.,any,0,11,0.0018645101226866245
908,p_ppp,It is the case that the raccoons in these places have done [MASK] harm.,any,0,14,0.001220016973093152
909,p_nrel,The raccoons which I have not studied have done [MASK] harm.,any,1,11,0.003400180023163557
910,p_nrel,Many of the raccoons which I have not studied have done [MASK] harm.,any,1,13,0.009011823683977127
911,p_nrel,It is the case that the raccoons which I have not studied have done [MASK] harm.,any,1,16,0.006013428792357445
912,p_npp,The raccoons in none of these places have done [MASK] harm.,any,1,11,0.8788631558418274
913,p_npp,Many of the raccoons in none of these places have done [MASK] harm.,any,1,13,0.8208067417144775
914,p_npp,It is the case that raccoons in none of these places have done [MASK] harm.,any,1,15,0.8613740801811218
915,n_pn,No raccoons have done [MASK] harm.,any,1,6,0.9292948246002197
916,n_pn,None of the raccoons have done [MASK] harm.,any,1,8,0.9197733402252197
917,n_pn,It is not the case that the raccoons have done [MASK] harm.,any,1,12,0.7973182797431946
918,n_prel,No raccoons which I have studied have done [MASK] harm.,any,1,10,0.8522078990936279
919,n_prel,None of the raccoons which I have studied have done [MASK] harm.,any,1,12,0.8737832307815552
920,n_prel,It is not the case that the raccoons which I have studied have done [MASK] harm.,any,1,16,0.2753715515136719
921,n_ppp,No raccoons in these places have done [MASK] harm.,any,1,9,0.8859463930130005
922,n_ppp,None of the raccoons in these places have done [MASK] harm.,any,1,11,0.9037546515464783
923,n_ppp,It is not the case that raccoons in these places have done [MASK] harm.,any,1,14,0.6566457152366638
924,n_nrel,No raccoons which I have not studied have done [MASK] harm.,any,1,11,0.8264554738998413
925,n_nrel,None of the raccoons which I have not have studied have done [MASK] harm.,any,1,14,0.8647984266281128
926,n_nrel,It is not the case that the raccoons which I have not studied have done [MASK] harm.,any,1,17,0.4701056182384491
